errors
-213.61329092759257
-13.76517345662461
-40.335608538085864
32.4332182729658
-126.29421087288569
82.12649914622216
-266.71881155512267
640.8656524169285
216.41727621935934
-273.4137485075185
-196.0295369204435
-496.8068586586545
-764.2705384572407
1224.4315383886697
-808.03584506779
-1216.644011581361
-313.0659881364085
-2403.4303915625005
-472.2844616092843
1341.372309175231
1833.3977003607263
-646.7528386525503
-2468.807982764746
-514.9083409253396
-2242.494360597603
-3295.2272717617143
-3231.083529513754
3374.8911012947756
-1570.783304008542
588.2040342476146
-454.8940088248974
-775.5390128261457
-3680.8575236694733
-2402.424278377882
-1381.3306475636214
-9779.665691844279
16354.45297611241
13766.180960516656
-852.6847605647267
42.946563525506974
818.4562626946681
-8113.939536234926
-525.11088753122
5343.824364242304
706.1134292214083
1002.3068131712012
5708.191175174322
-5711.722607542579
-5687.652817244497
4521.599366037486
-15974.052148680217
406.95786650818275
5840.012578066359
8278.1020429099
-3297.2397044247573
-2387.237881615285
-10367.136097911836
-25339.629798382615
-10735.871415276712
-18386.332325147716
-5068.523774527784
1425.9631782388417
6959.697196226699
20126.939055901406
-5953.223068859597
-7037.901234644547
-67317.54327517285
-34814.979167116464
8499.660739671772
24519.927134300982
128.96660857587847
6753.76531788285
19616.64515247479
31014.776734551786
-66672.93572717544
15796.295499689648
-1300.3458486606132
419.720541226194
-19273.91684090536
26291.91005911894
4165.830300708113
-24914.50969199408
24681.45156940523
9019.989016563426
28985.843366862613
26818.159281868808
16673.861624798017
-7934.494548210891
-10338.609629342098
-18664.117621486446
-40143.8759983604
-1283.6479937852353
-27811.778798052306
-13765.731252217462
62605.245299508206
-11692.275507867496
21961.63497905143
-50273.94105634316
66272.62425319914
-2563.0431544397406
-39023.80237429774
105532.1387653207
-51343.69779626474
49498.769115193485
97233.26202008677
-8105.324316546596
-21897.912188636157
116452.76125315613
