errors
-46.245053210598655
-4.890192469605211
-51.70648979968837
30.801210165240434
-161.7695204995619
146.31342655769754
-348.9820369488626
621.6484583147715
250.17587246725333
-514.2605601282744
-400.9043786810967
-750.4894302653915
-947.7882479583795
1376.7215548798997
-1491.60783901665
-833.8685966812772
-806.7321497036094
-2020.2941852862982
-1019.0569789171363
107.73791817686987
2046.167571011539
539.9712925964861
-2927.844919148929
-338.7717409568129
-1463.7755976861217
-4834.697423846623
-2577.3214342261517
3929.1556916344407
2937.1993693699524
-6450.5240467827
836.9514138590426
-4980.273066346506
-1168.7289712442732
-1563.8842229272427
-1178.8613364917271
-438.5089177278448
17162.52720205033
1643.21455540128
-1794.5993369260086
175.0878795261911
172.02739339938614
-12418.3513163136
736.3004858218217
2719.8291729612642
11824.971401976614
-7790.3867186874695
5971.786278886895
-10472.405591039087
-6695.239863666085
-15926.029002473078
-25257.544499614625
930.5021224016947
6344.058260070887
-15629.158877097518
-3988.6209075171764
3874.2364650677455
-8980.598928624919
-11304.382428070518
-8179.365468283113
-29836.62653917301
-180.53948380580414
772.040593634559
4117.0686749248
21366.74981277329
-242.28219333104084
13214.892614577366
-41636.218482928154
-14819.094138892144
8412.461822683716
15014.789704022733
-15772.32565648137
-27156.89588069768
20344.0301376945
61539.95420857852
-63072.08623276416
44667.22289211354
14972.577303538157
-2133.2047280130196
-21515.395973433253
32487.690859221904
7070.7929344953045
-17880.711251625362
17478.781190239246
-3339.5107348600723
28478.47576785901
66501.52704667715
24623.168850215447
-11391.175320554854
-46436.6026486739
-52502.070704067446
-50467.19541682904
-9815.593183849154
-29964.70404603787
-14642.93177985652
121503.42850540156
-9993.428464637052
25400.84124872326
-65114.810469083524
74543.0582621074
-9156.680336904985
39699.140283178196
157616.5669032522
-87777.17303722963
107617.79815001297
136571.2999366464
8066.226651586625
-36708.053400751174
74329.79334536794
